municipio,indicador_id,indicador_nome,df_origem,grupo_censo,n_censos,ativacao,solver,auto_selecionado,loocv_mae,ano,valor,unidade_medida
Santo Antônio do Tauá,dados_santo_antonio_do_taua__indice_de_envelhecimento_60,Índice de Envelhecimento (60+),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,lbfgs,True,7.799494063964732,2010,9.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__indice_de_envelhecimento_60,Índice de Envelhecimento (60+),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,lbfgs,True,7.799494063964732,2022,28.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_parda,População Parda,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.030503661373825725,2000,16.82,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_parda,População Parda,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.030503661373825725,2010,20.12,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_parda,População Parda,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.030503661373825725,2022,24.12,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_branca,População Branca,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.09135249099616367,2000,4.98,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_branca,População Branca,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.09135249099616367,2010,4.68,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_branca,População Branca,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.09135249099616367,2022,4.52,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_preta,População Preta,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.1522650170485512,2000,1.52,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_preta,População Preta,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.1522650170485512,2010,1.82,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_preta,População Preta,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.1522650170485512,2022,2.38,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_amarela,População Amarela,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,2.71329649070625,2000,40.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_amarela,População Amarela,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,2.71329649070625,2010,30.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_amarela,População Amarela,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,2.71329649070625,2022,22.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_indigena,População Indígena,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,15.640105353047161,2000,51.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_indigena,População Indígena,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,15.640105353047161,2010,24.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_indigena,População Indígena,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,15.640105353047161,2022,44.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,116.74632007939573,2000,108.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,116.74632007939573,2010,298.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,116.74632007939573,2022,680.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__apenas_1_trabalho,Apenas 1 trabalho,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.531637030759228,2000,94.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__apenas_1_trabalho,Apenas 1 trabalho,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.531637030759228,2010,93.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__apenas_1_trabalho,Apenas 1 trabalho,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.531637030759228,2022,91.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__2_trabalhos,2 trabalhos,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.8612198627646563,2000,4.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__2_trabalhos,2 trabalhos,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.8612198627646563,2010,5.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__2_trabalhos,2 trabalhos,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.8612198627646563,2022,7.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.1575053517796441,2000,0.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.1575053517796441,2010,1.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.1575053517796441,2022,1.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado,Setor privado,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.653767521959142,2000,2.42,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado,Setor privado,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.653767521959142,2010,4.82,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado,Setor privado,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.653767521959142,2022,6.84,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__conta_propria,Conta própria,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.4941217534682731,2000,4.12,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__conta_propria,Conta própria,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.4941217534682731,2010,5.82,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__conta_propria,Conta própria,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.4941217534682731,2022,6.92,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico,Setor público,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.3794550657665963,2000,1.24,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico,Setor público,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.3794550657665963,2010,2.48,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico,Setor público,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.3794550657665963,2022,3.12,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalhador_domestico,Trabalhador doméstico,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,89.97409024623346,2000,340.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalhador_domestico,Trabalhador doméstico,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,89.97409024623346,2010,580.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalhador_domestico,Trabalhador doméstico,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,89.97409024623346,2022,680.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__empregador,Empregador,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,48.64156203372536,2000,160.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__empregador,Empregador,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,48.64156203372536,2010,380.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__empregador,Empregador,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,48.64156203372536,2022,580.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,461.65532366613485,2000,1.68,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,461.65532366613485,2010,880.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,461.65532366613485,2022,380.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,22.841069700032858,2000,40.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,22.841069700032858,2010,90.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,22.841069700032858,2022,180.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.38617307363614356,2000,1.18,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.38617307363614356,2010,2.62,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.38617307363614356,2022,3.84,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.26759444832299845,2000,1.24,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.26759444832299845,2010,2.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.26759444832299845,2022,3.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.003012726338790609,2000,30.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.003012726338790609,2010,80.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.003012726338790609,2022,140.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.3878342484772143,2000,1.21,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.3878342484772143,2010,2.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,0.3878342484772143,2022,2.98,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,14.335274222751899,2000,30.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,14.335274222751899,2010,80.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,14.335274222751899,2022,120.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,adam,True,79.83660384273293,2000,310.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,adam,True,79.83660384273293,2010,500.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,adam,True,79.83660384273293,2022,560.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.6987196149451815,1991,58.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.6987196149451815,2000,69.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.6987196149451815,2010,82.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.6987196149451815,2022,89.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,lbfgs,True,3.581830607397999,2000,85.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,lbfgs,True,3.581830607397999,2010,94.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,lbfgs,True,3.581830607397999,2022,97.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.030500236971654715,2000,20.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.030500236971654715,2010,31.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.030500236971654715,2022,44.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,4.648840633948026,2000,79.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,4.648840633948026,2010,91.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,relu,adam,True,4.648840633948026,2022,95.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_com_superior_completo,População com Superior Completo,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,526.777509344049,2000,210.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_com_superior_completo,População com Superior Completo,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,526.777509344049,2010,890.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__populacao_com_superior_completo,População com Superior Completo,dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,logistic,sgd,True,526.777509344049,2022,2.48,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__anos_de_estudo_media,Anos de Estudo (Média),dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.28470389100234605,1991,2.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__anos_de_estudo_media,Anos de Estudo (Média),dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.28470389100234605,2000,3.9,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__anos_de_estudo_media,Anos de Estudo (Média),dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.28470389100234605,2010,5.8,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__anos_de_estudo_media,Anos de Estudo (Média),dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.28470389100234605,2022,8.0,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.3122744780996144,1991,3.1,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.3122744780996144,2000,4.3,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.3122744780996144,2010,6.2,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.3122744780996144,2022,8.5,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.30467075958946843,1991,2.5,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.30467075958946843,2000,3.5,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.30467075958946843,2010,5.4,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_santo_antonio_do_taua,Grupo 1 — 4 censos,4,relu,adam,True,0.30467075958946843,2022,7.5,Valor
Santo Antônio do Tauá,dados_santo_antonio_do_taua__idhm_educacao_indice_de_desenv_humano,IDHM Educação (Índice de Desenv. Humano),dados_santo_antonio_do_taua,Grupo 2 — 3 censos,3,identity,adam,True,0.02668354319920918,1991,0.284,Valor
