municipio,indicador_id,indicador_nome,df_origem,grupo_censo,n_censos,ativacao,solver,auto_selecionado,loocv_mae,ano,valor,unidade_medida
São Francisco do Pará,dados_sao_francisco_do_para__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,lbfgs,True,192.87467619184636,2010,310.4,Valor
São Francisco do Pará,dados_sao_francisco_do_para__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,lbfgs,True,192.87467619184636,2022,840.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__apenas_1_trabalho,Apenas 1 trabalho,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.5571580496623909,2000,96.5,Valor
São Francisco do Pará,dados_sao_francisco_do_para__apenas_1_trabalho,Apenas 1 trabalho,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.5571580496623909,2010,96.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__apenas_1_trabalho,Apenas 1 trabalho,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.5571580496623909,2022,94.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__2_trabalhos,2 trabalhos,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.6017229378922558,2000,3.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__2_trabalhos,2 trabalhos,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.6017229378922558,2010,3.5,Valor
São Francisco do Pará,dados_sao_francisco_do_para__2_trabalhos,2 trabalhos,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.6017229378922558,2022,5.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.060900738248419774,2000,0.4,Valor
São Francisco do Pará,dados_sao_francisco_do_para__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.060900738248419774,2010,0.5,Valor
São Francisco do Pará,dados_sao_francisco_do_para__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.060900738248419774,2022,0.7,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado,Setor privado,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.10639847766346115,2000,1.08,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado,Setor privado,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.10639847766346115,2010,1.58,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado,Setor privado,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.10639847766346115,2022,2.04,Valor
São Francisco do Pará,dados_sao_francisco_do_para__conta_propria,Conta própria,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,0.10471359338032553,2000,1.62,Valor
São Francisco do Pará,dados_sao_francisco_do_para__conta_propria,Conta própria,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,0.10471359338032553,2010,1.98,Valor
São Francisco do Pará,dados_sao_francisco_do_para__conta_propria,Conta própria,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,0.10471359338032553,2022,2.21,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico,Setor público,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,527.426934853453,2000,620.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico,Setor público,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,527.426934853453,2010,980.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico,Setor público,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,527.426934853453,2022,1.31,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalhador_domestico,Trabalhador doméstico,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,23.039860754783188,2000,240.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalhador_domestico,Trabalhador doméstico,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,23.039860754783188,2010,320.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalhador_domestico,Trabalhador doméstico,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,23.039860754783188,2022,380.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__empregador,Empregador,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,7.596127996675293,2000,70.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__empregador,Empregador,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,7.596127996675293,2010,120.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__empregador,Empregador,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,7.596127996675293,2022,170.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,105.70657294822725,2000,580.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,105.70657294822725,2010,290.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,105.70657294822725,2022,160.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2000,20.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2010,30.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2022,50.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,339.4149425878859,2000,350.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,339.4149425878859,2010,680.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,339.4149425878859,2022,1.02,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,537.5228516560024,2000,730.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,537.5228516560024,2010,900.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,537.5228516560024,2022,1.02,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,4.570848225506921,2000,20.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,4.570848225506921,2010,40.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,4.570848225506921,2022,70.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,507.66217472962353,2000,600.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,507.66217472962353,2010,940.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,sgd,True,507.66217472962353,2022,1.24,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2000,10.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2010,20.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2022,40.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,20.48307190537315,2000,230.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,20.48307190537315,2010,300.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,20.48307190537315,2022,340.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.6769957045135584,1991,72.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.6769957045135584,2000,79.4,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.6769957045135584,2010,86.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.6769957045135584,2022,91.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,1.733137510394504,2000,92.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,1.733137510394504,2010,96.8,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,1.733137510394504,2022,98.8,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.46858907884355244,2000,32.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.46858907884355244,2010,44.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,0.46858907884355244,2022,58.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,adam,True,3.56598727322204,2000,87.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,adam,True,3.56598727322204,2010,95.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,adam,True,3.56598727322204,2022,97.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__populacao_com_superior_completo,População com Superior Completo,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,182.68904331775767,2000,130.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__populacao_com_superior_completo,População com Superior Completo,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,182.68904331775767,2010,380.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__populacao_com_superior_completo,População com Superior Completo,dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,identity,adam,True,182.68904331775767,2022,920.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__anos_de_estudo_media,Anos de Estudo (Média),dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.15504495713409427,1991,3.9,Valor
São Francisco do Pará,dados_sao_francisco_do_para__anos_de_estudo_media,Anos de Estudo (Média),dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.15504495713409427,2000,5.3,Valor
São Francisco do Pará,dados_sao_francisco_do_para__anos_de_estudo_media,Anos de Estudo (Média),dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.15504495713409427,2010,7.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__anos_de_estudo_media,Anos de Estudo (Média),dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.15504495713409427,2022,8.8,Valor
São Francisco do Pará,dados_sao_francisco_do_para__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.18428872622106307,1991,4.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.18428872622106307,2000,5.6,Valor
São Francisco do Pará,dados_sao_francisco_do_para__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.18428872622106307,2010,7.5,Valor
São Francisco do Pará,dados_sao_francisco_do_para__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.18428872622106307,2022,9.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.12580102302297236,1991,3.6,Valor
São Francisco do Pará,dados_sao_francisco_do_para__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.12580102302297236,2000,5.0,Valor
São Francisco do Pará,dados_sao_francisco_do_para__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.12580102302297236,2010,6.7,Valor
São Francisco do Pará,dados_sao_francisco_do_para__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_sao_francisco_do_para,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.12580102302297236,2022,8.4,Valor
São Francisco do Pará,dados_sao_francisco_do_para__idhm_educacao_indice_de_desenv_humano,IDHM Educação (Índice de Desenv. Humano),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,0.04357853340354138,1991,0.324,Valor
São Francisco do Pará,dados_sao_francisco_do_para__idhm_educacao_indice_de_desenv_humano,IDHM Educação (Índice de Desenv. Humano),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,0.04357853340354138,2000,0.482,Valor
São Francisco do Pará,dados_sao_francisco_do_para__idhm_educacao_indice_de_desenv_humano,IDHM Educação (Índice de Desenv. Humano),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,relu,adam,True,0.04357853340354138,2010,0.598,Valor
São Francisco do Pará,dados_sao_francisco_do_para__frequencia_escolar_criancas_6_a_14_anos,Frequência Escolar: Crianças (6 a 14 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,adam,True,3.56598727322204,2000,87.2,Valor
São Francisco do Pará,dados_sao_francisco_do_para__frequencia_escolar_criancas_6_a_14_anos,Frequência Escolar: Crianças (6 a 14 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,adam,True,3.56598727322204,2010,95.1,Valor
São Francisco do Pará,dados_sao_francisco_do_para__frequencia_escolar_criancas_6_a_14_anos,Frequência Escolar: Crianças (6 a 14 anos),dados_sao_francisco_do_para,Grupo 2 — 3 censos,3,logistic,adam,True,3.56598727322204,2022,97.2,Valor
