municipio,indicador_id,indicador_nome,df_origem,grupo_censo,n_censos,ativacao,solver,auto_selecionado,loocv_mae,ano,valor,unidade_medida
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,lbfgs,True,210.2282662861239,2010,358.2,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,lbfgs,True,210.2282662861239,2022,940.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__apenas_1_trabalho,Apenas 1 trabalho,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,1.056582289909547,2000,96.2,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__apenas_1_trabalho,Apenas 1 trabalho,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,1.056582289909547,2010,96.6,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__apenas_1_trabalho,Apenas 1 trabalho,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,1.056582289909547,2022,94.8,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__2_trabalhos,2 trabalhos,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,0.9767329214669442,2000,3.4,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__2_trabalhos,2 trabalhos,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,0.9767329214669442,2010,2.9,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__2_trabalhos,2 trabalhos,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,0.9767329214669442,2022,4.6,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.015192255993350575,2000,0.4,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.015192255993350575,2010,0.5,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.015192255993350575,2022,0.6,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado,Setor privado,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,494.4285086300065,2000,580.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado,Setor privado,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,494.4285086300065,2010,920.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado,Setor privado,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,494.4285086300065,2022,1.28,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__conta_propria,Conta própria,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,497.88767339557216,2000,690.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__conta_propria,Conta própria,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,497.88767339557216,2010,820.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__conta_propria,Conta própria,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,sgd,True,497.88767339557216,2022,1.04,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico,Setor público,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,6.100960568243295,2000,240.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico,Setor público,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,6.100960568243295,2010,400.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico,Setor público,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,6.100960568243295,2022,600.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalhador_domestico,Trabalhador doméstico,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,14.335274222751897,2000,90.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalhador_domestico,Trabalhador doméstico,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,14.335274222751897,2010,140.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalhador_domestico,Trabalhador doméstico,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,14.335274222751897,2022,180.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__empregador,Empregador,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,6.076902397340234,2000,50.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__empregador,Empregador,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,6.076902397340234,2010,90.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__empregador,Empregador,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,6.076902397340234,2022,130.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,53.22326279850352,2000,260.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,53.22326279850352,2010,130.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,53.22326279850352,2022,80.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,1.5192255993350585,2000,10.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,1.5192255993350585,2010,20.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,1.5192255993350585,2022,30.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,16.777732880060398,2000,210.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,16.777732880060398,2010,450.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,16.777732880060398,2022,760.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,31.718186217083105,2000,370.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,31.718186217083105,2010,470.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,31.718186217083105,2022,520.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2000,10.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2010,20.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2022,40.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.009038179016386039,2000,230.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.009038179016386039,2010,380.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.009038179016386039,2022,560.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.7596127996675293,2000,10.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.7596127996675293,2010,15.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.7596127996675293,2022,20.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,12.92760230007174,2000,80.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,12.92760230007174,2010,125.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,12.92760230007174,2022,160.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,2.734331913261807,2000,71.4,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,2.734331913261807,2010,80.8,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,2.734331913261807,2022,86.8,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,1.8638732600586774,2000,86.4,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,1.8638732600586774,2010,92.8,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,relu,adam,True,1.8638732600586774,2022,96.8,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.11877204817143767,2000,24.1,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.11877204817143767,2010,35.4,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.11877204817143767,2022,48.8,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,adam,True,5.718347769959706,2000,78.2,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,adam,True,5.718347769959706,2010,90.8,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,logistic,adam,True,5.718347769959706,2022,94.1,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__populacao_com_superior_completo,População com Superior Completo,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,71.5616602987687,2000,50.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__populacao_com_superior_completo,População com Superior Completo,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,71.5616602987687,2010,180.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__populacao_com_superior_completo,População com Superior Completo,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,71.5616602987687,2022,430.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__anos_de_estudo_media,Anos de Estudo (Média),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.19736761363853925,2000,3.3,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__anos_de_estudo_media,Anos de Estudo (Média),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.19736761363853925,2010,5.1,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__anos_de_estudo_media,Anos de Estudo (Média),dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.19736761363853925,2022,7.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.28865286387366035,2000,3.6,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.28865286387366035,2010,5.5,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.28865286387366035,2022,7.4,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.10608236340341959,2000,3.0,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.10608236340341959,2010,4.7,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_beijo_grande_do_araguaia,Grupo 2 — 3 censos,3,identity,adam,True,0.10608236340341959,2022,6.6,Valor
Beijo Grando do Araguaia,dados_beijo_grande_do_araguaia__idhm_educacao_indice_de_desenv_humano,IDHM Educação (Índice de Desenv. Humano),dados_beijo_grande_do_araguaia,Grupo 3 — 2 censos,2,relu,lbfgs,False,,2000,0.332,Valor
