municipio,indicador_id,indicador_nome,df_origem,grupo_censo,n_censos,ativacao,solver,auto_selecionado,loocv_mae,ano,valor,unidade_medida
Magalhães Barata,dados_magalhaes_barata__idade_mediana,Idade Mediana,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.7622470851678772,2010,27.0,Valor
Magalhães Barata,dados_magalhaes_barata__idade_mediana,Idade Mediana,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.7622470851678772,2022,34.0,Valor
Magalhães Barata,dados_magalhaes_barata__indice_de_envelhecimento_60,Índice de Envelhecimento (60+),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,8.030252172887979,2000,12.8,Valor
Magalhães Barata,dados_magalhaes_barata__indice_de_envelhecimento_60,Índice de Envelhecimento (60+),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,8.030252172887979,2010,20.2,Valor
Magalhães Barata,dados_magalhaes_barata__indice_de_envelhecimento_60,Índice de Envelhecimento (60+),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,8.030252172887979,2022,42.1,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_parda,População Parda,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.029187658437404156,2000,5.92,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_parda,População Parda,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.029187658437404156,2010,6.02,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_parda,População Parda,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.029187658437404156,2022,6.08,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_branca,População Branca,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.015252378469245173,2000,1.58,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_branca,População Branca,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.015252378469245173,2010,1.48,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_branca,População Branca,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,lbfgs,True,0.015252378469245173,2022,1.38,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_preta,População Preta,dados_magalhaes_barata,Grupo 2 — 3 censos,3,tanh,adam,True,14.766301598875847,2000,580.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_preta,População Preta,dados_magalhaes_barata,Grupo 2 — 3 censos,3,tanh,adam,True,14.766301598875847,2010,580.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_preta,População Preta,dados_magalhaes_barata,Grupo 2 — 3 censos,3,tanh,adam,True,14.766301598875847,2022,610.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_amarela,População Amarela,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,2.71329649070625,2000,30.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_amarela,População Amarela,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,2.71329649070625,2010,20.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_amarela,População Amarela,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,2.71329649070625,2022,12.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_indigena,População Indígena,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,6.707874949228386,2000,10.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_indigena,População Indígena,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,6.707874949228386,2010,15.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_indigena,População Indígena,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,6.707874949228386,2022,33.0,Valor
Magalhães Barata,dados_magalhaes_barata__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,189.52835338272735,2000,112.8,Valor
Magalhães Barata,dados_magalhaes_barata__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,189.52835338272735,2010,298.4,Valor
Magalhães Barata,dados_magalhaes_barata__rendimento_domiciliar_mensal_per_capita,Rendimento domiciliar mensal per capita,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,189.52835338272735,2022,818.0,Valor
Magalhães Barata,dados_magalhaes_barata__apenas_1_trabalho,Apenas 1 trabalho,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.54700880039537,2000,96.5,Valor
Magalhães Barata,dados_magalhaes_barata__apenas_1_trabalho,Apenas 1 trabalho,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.54700880039537,2010,96.1,Valor
Magalhães Barata,dados_magalhaes_barata__apenas_1_trabalho,Apenas 1 trabalho,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.54700880039537,2022,94.4,Valor
Magalhães Barata,dados_magalhaes_barata__2_trabalhos,2 trabalhos,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.6215770336287946,2000,3.1,Valor
Magalhães Barata,dados_magalhaes_barata__2_trabalhos,2 trabalhos,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.6215770336287946,2010,3.4,Valor
Magalhães Barata,dados_magalhaes_barata__2_trabalhos,2 trabalhos,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,lbfgs,True,0.6215770336287946,2022,4.9,Valor
Magalhães Barata,dados_magalhaes_barata__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.060900738248419774,2000,0.4,Valor
Magalhães Barata,dados_magalhaes_barata__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.060900738248419774,2010,0.5,Valor
Magalhães Barata,dados_magalhaes_barata__3_ou_mais_trabalhos,3 ou mais trabalhos,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.060900738248419774,2022,0.7,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado,Setor privado,dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,sgd,True,534.0894527349454,2000,680.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado,Setor privado,dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,sgd,True,534.0894527349454,2010,940.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado,Setor privado,dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,sgd,True,534.0894527349454,2022,1.22,Valor
Magalhães Barata,dados_magalhaes_barata__conta_propria,Conta própria,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.05555997302944856,2000,1.12,Valor
Magalhães Barata,dados_magalhaes_barata__conta_propria,Conta própria,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.05555997302944856,2010,1.31,Valor
Magalhães Barata,dados_magalhaes_barata__conta_propria,Conta própria,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.05555997302944856,2022,1.42,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico,Setor público,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,74.49171495911976,2000,450.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico,Setor público,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,74.49171495911976,2010,710.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico,Setor público,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,74.49171495911976,2022,920.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalhador_domestico,Trabalhador doméstico,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,17.409173064062532,2000,160.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalhador_domestico,Trabalhador doméstico,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,17.409173064062532,2010,220.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalhador_domestico,Trabalhador doméstico,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,17.409173064062532,2022,260.0,Valor
Magalhães Barata,dados_magalhaes_barata__empregador,Empregador,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,4.570848225506921,2000,40.0,Valor
Magalhães Barata,dados_magalhaes_barata__empregador,Empregador,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,4.570848225506921,2010,60.0,Valor
Magalhães Barata,dados_magalhaes_barata__empregador,Empregador,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,4.570848225506921,2022,90.0,Valor
Magalhães Barata,dados_magalhaes_barata__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,58.797073035512604,2000,380.0,Valor
Magalhães Barata,dados_magalhaes_barata__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,58.797073035512604,2010,190.0,Valor
Magalhães Barata,dados_magalhaes_barata__nao_remunerado_ajuda_a_parente,Não remunerado (ajuda a parente),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,58.797073035512604,2022,90.0,Valor
Magalhães Barata,dados_magalhaes_barata__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,1.5192255993350585,2000,10.0,Valor
Magalhães Barata,dados_magalhaes_barata__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,1.5192255993350585,2010,20.0,Valor
Magalhães Barata,dados_magalhaes_barata__militar_e_empresa_estatal,Militar e Empresa Estatal,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,1.5192255993350585,2022,30.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,45.60311083505527,2000,220.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,45.60311083505527,2010,420.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado_com_carteira_assinada,Setor privado com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,45.60311083505527,2022,600.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,21.321844100697792,2000,460.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,21.321844100697792,2010,520.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_privado_sem_carteira_assinada,Setor privado sem carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,21.321844100697792,2022,620.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2000,10.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2010,20.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico_com_carteira_assinada,Setor público com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,6.09007382484198,2022,40.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,71.93492610970979,2000,440.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,71.93492610970979,2010,690.0,Valor
Magalhães Barata,dados_magalhaes_barata__setor_publico_sem_carteira_estatutarios_outro,Setor público sem carteira (estatutários/outros),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,71.93492610970979,2022,880.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.7596127996675293,2000,10.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.7596127996675293,2010,15.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalho_domestico_com_carteira_assinada,Trabalho doméstico com carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.7596127996675293,2022,20.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,16.001501141382374,2000,150.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,16.001501141382374,2010,205.0,Valor
Magalhães Barata,dados_magalhaes_barata__trabalho_domestico_sem_carteira_assinada,Trabalho doméstico sem carteira assinada,dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,16.001501141382374,2022,240.0,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_magalhaes_barata,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.3595513307531597,1991,71.2,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_magalhaes_barata,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.3595513307531597,2000,78.2,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_magalhaes_barata,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.3595513307531597,2010,85.4,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_geral,Taxa de Alfabetização (Geral),dados_magalhaes_barata,Grupo 1 — 4 censos,4,logistic,lbfgs,True,1.3595513307531597,2022,90.4,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,1.6580694495763169,2000,91.2,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,1.6580694495763169,2010,96.1,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_jovens_15_a_19_anos,Taxa de Alfabetização: Jovens (15 a 19 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,1.6580694495763169,2022,98.4,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.3012108343666628,2000,31.2,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.3012108343666628,2010,43.2,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_alfabetizacao_idosos_80_anos_ou_mais,Taxa de Alfabetização: Idosos (80 anos ou mais),dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,0.3012108343666628,2022,57.2,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,adam,True,3.315534353956167,2000,86.2,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,adam,True,3.315534353956167,2010,94.2,Valor
Magalhães Barata,dados_magalhaes_barata__taxa_de_escolarizacao_6_a_14_anos,Taxa de Escolarização (6 a 14 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,adam,True,3.315534353956167,2022,96.8,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_com_superior_completo,População com Superior Completo,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,97.44118119747168,2000,60.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_com_superior_completo,População com Superior Completo,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,97.44118119747168,2010,220.0,Valor
Magalhães Barata,dados_magalhaes_barata__populacao_com_superior_completo,População com Superior Completo,dados_magalhaes_barata,Grupo 2 — 3 censos,3,identity,adam,True,97.44118119747168,2022,540.0,Valor
Magalhães Barata,dados_magalhaes_barata__anos_de_estudo_media,Anos de Estudo (Média),dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.15504495713409483,1991,3.7,Valor
Magalhães Barata,dados_magalhaes_barata__anos_de_estudo_media,Anos de Estudo (Média),dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.15504495713409483,2000,5.1,Valor
Magalhães Barata,dados_magalhaes_barata__anos_de_estudo_media,Anos de Estudo (Média),dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.15504495713409483,2010,6.9,Valor
Magalhães Barata,dados_magalhaes_barata__anos_de_estudo_media,Anos de Estudo (Média),dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.15504495713409483,2022,8.6,Valor
Magalhães Barata,dados_magalhaes_barata__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.18428872622106285,1991,4.0,Valor
Magalhães Barata,dados_magalhaes_barata__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.18428872622106285,2000,5.4,Valor
Magalhães Barata,dados_magalhaes_barata__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.18428872622106285,2010,7.3,Valor
Magalhães Barata,dados_magalhaes_barata__media_de_anos_de_estudo_mulheres,Média de Anos de Estudo: Mulheres,dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.18428872622106285,2022,9.0,Valor
Magalhães Barata,dados_magalhaes_barata__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.12580102302297358,1991,3.4,Valor
Magalhães Barata,dados_magalhaes_barata__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.12580102302297358,2000,4.8,Valor
Magalhães Barata,dados_magalhaes_barata__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.12580102302297358,2010,6.5,Valor
Magalhães Barata,dados_magalhaes_barata__media_de_anos_de_estudo_homens,Média de Anos de Estudo: Homens,dados_magalhaes_barata,Grupo 1 — 4 censos,4,identity,lbfgs,True,0.12580102302297358,2022,8.2,Valor
Magalhães Barata,dados_magalhaes_barata__idhm_educacao_indice_de_desenv_humano,IDHM Educação (Índice de Desenv. Humano),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.0434138248824793,1991,0.314,Valor
Magalhães Barata,dados_magalhaes_barata__idhm_educacao_indice_de_desenv_humano,IDHM Educação (Índice de Desenv. Humano),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.0434138248824793,2000,0.471,Valor
Magalhães Barata,dados_magalhaes_barata__idhm_educacao_indice_de_desenv_humano,IDHM Educação (Índice de Desenv. Humano),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,0.0434138248824793,2010,0.584,Valor
Magalhães Barata,dados_magalhaes_barata__frequencia_escolar_criancas_6_a_14_anos,Frequência Escolar: Crianças (6 a 14 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,adam,True,3.315534353956167,2000,86.2,Valor
Magalhães Barata,dados_magalhaes_barata__frequencia_escolar_criancas_6_a_14_anos,Frequência Escolar: Crianças (6 a 14 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,adam,True,3.315534353956167,2010,94.2,Valor
Magalhães Barata,dados_magalhaes_barata__frequencia_escolar_criancas_6_a_14_anos,Frequência Escolar: Crianças (6 a 14 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,adam,True,3.315534353956167,2022,96.8,Valor
Magalhães Barata,dados_magalhaes_barata__frequencia_escolar_jovens_15_a_17_anos,Frequência Escolar: Jovens (15 a 17 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,3.507690112407533,2000,63.1,Valor
Magalhães Barata,dados_magalhaes_barata__frequencia_escolar_jovens_15_a_17_anos,Frequência Escolar: Jovens (15 a 17 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,3.507690112407533,2010,75.1,Valor
Magalhães Barata,dados_magalhaes_barata__frequencia_escolar_jovens_15_a_17_anos,Frequência Escolar: Jovens (15 a 17 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,relu,adam,True,3.507690112407533,2022,82.1,Valor
Magalhães Barata,dados_magalhaes_barata__frequencia_escolar_jovens_18_a_24_anos,Frequência Escolar: Jovens (18 a 24 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,sgd,True,3.6167471797380806,2000,21.2,Valor
Magalhães Barata,dados_magalhaes_barata__frequencia_escolar_jovens_18_a_24_anos,Frequência Escolar: Jovens (18 a 24 anos),dados_magalhaes_barata,Grupo 2 — 3 censos,3,logistic,sgd,True,3.6167471797380806,2010,27.1,Valor
